,entname,idom_num,idom_numlabel
3629,d45a08c5163aa333482ea1104daef682,5,域名知识产权多
3630,5585ebcb44266ed46d6151d3ea472e17,2,域名知识产权中等
3631,bdc2e0829423b066b80997e9e3952338,5,域名知识产权多
3632,1e7b4d457fee7d42469e7402c5e67fbd,2,域名知识产权中等
3633,034ec05ab2ac7a5bd8708d38c44b51e1,1,域名知识产权少
3634,f68a132515370169a0db7ba643029b23,5,域名知识产权多
3635,c3019b4463bea0c2a8b254087bc90995,1,域名知识产权少
3636,40ae1d2bcab2a3df7d8005a516028f65,1,域名知识产权少
3637,4be156ad0844592b1ed7696e6419816c,4,域名知识产权多
3638,60d53cfe2cbb85c62d3fdb76fe7ad8d7,3,域名知识产权中等
3639,8a20ab887787f44172020061bb32150e,5,域名知识产权多
3640,688fbc5c75920c23c62bfa15cf68324f,5,域名知识产权多
3641,2fa068978dfc5270fcc8e7f2f3a55ef9,2,域名知识产权中等
3642,0e6ebaf486ae5a596c4338aa34b5000a,2,域名知识产权中等
3643,a5833c2a568ce3c08763c67520ef8393,3,域名知识产权中等
3644,e18526e61539a6122f07494726d4152f,1,域名知识产权少
3645,4fc594844b1c3b9dcc9f4e93e4a5b4e3,2,域名知识产权中等
3646,336dbee7f21ea47e864e2a5427c32924,1,域名知识产权少
3647,a6265e76b87cb4b30e9eaa8e6f7d033c,3,域名知识产权中等
3648,f0949a2011e6c0c14f6af1c0c2d246a8,1,域名知识产权少
3649,cbd9025525841501e1b6859963dc3e39,2,域名知识产权中等
3650,d434193f3a0249e817fff645019dea37,2,域名知识产权中等
3651,b686adbdf5868d5ab3f8d43229d33f16,2,域名知识产权中等
3652,07eb043ab4c253cd51ea303ab9606583,2,域名知识产权中等
3653,ad91d8f0347e3aa6ee5d0ae434f49dac,1,域名知识产权少
3654,a05b230ec6061c05531bcf9b1e584237,5,域名知识产权多
3655,0294ded906573c781e50ff8bf64b53bb,1,域名知识产权少
3656,592689ea1c6d7a04029d225fc4dd35cb,3,域名知识产权中等
3657,fbf12ad508c7b89dbb708bcecf4fd40b,4,域名知识产权多
3658,3931e0d524bda977e88dc45787eb0695,1,域名知识产权少
3659,447156bf1695426bcc8485af8b992a4c,2,域名知识产权中等
3660,5a25f8e577a48cbf297d79fb3a3af2ea,2,域名知识产权中等
3661,dbce577646fb54359b725bc025fecc38,1,域名知识产权少
3662,43de3a1fa058965973ac1ede23724087,5,域名知识产权多
3663,e1f4005a504c4cfb921c2d6fabf6395e,1,域名知识产权少
3664,5829bb25fd4ba964482d5680c78d01e6,1,域名知识产权少
3665,676d155b1226cd8bc83ca8ee950d8dd9,2,域名知识产权中等
3666,3b8b14aab1970b53c34d28fa8a071953,5,域名知识产权多
3667,cb6843661eb413aef0c8058b1fe36cfe,3,域名知识产权中等
3668,a6aadf7a92e5febd7db10a0a439e4d4f,5,域名知识产权多
3669,dfc5eff810d0d4ee96277ba551dae6e3,2,域名知识产权中等
3670,5c486e2e383fdd077f1bc97703bb40b6,1,域名知识产权少
3671,e0f6e97772450eeb0102e41d4f30b4ec,2,域名知识产权中等
3672,72861a15327bd0455b241299abf60951,5,域名知识产权多
3673,90776d6202b4e74e1db830e77b7cf5dd,1,域名知识产权少
3674,0e42b2923967153fa0b406df3d08e0c8,1,域名知识产权少
3675,e499ce55a14bda9ed1f0ae9bc1e6c7b2,2,域名知识产权中等
3676,628a44e722bb148abb974b99cf8f4ac4,5,域名知识产权多
3677,3148772dd160193cd363287e8e1ac296,1,域名知识产权少
3678,8f1d47fc2af648ca88b0dd90f150f3f1,2,域名知识产权中等
3679,5c2e2aab9fa97b9ef19291f3d7fda8db,1,域名知识产权少
3680,6840cf1755be637fb0f8bcefe52f8bd1,1,域名知识产权少
3681,7c362705a414f49ab7a43649bf65b3ed,2,域名知识产权中等
3682,75b052eb248902cb5cfa758f28ed0c2a,1,域名知识产权少
3683,3e355b329e0eb06f39e8ddb324b2b2c0,2,域名知识产权中等
3684,4fcb52b9479460f06e16c3d159bd818f,4,域名知识产权多
3685,f646d94c947be962d81a99cb377e6745,4,域名知识产权多
3686,211f76f53af5a728d895cdbc66d9417a,1,域名知识产权少
3687,f252674df4d9b4fbf6ed395f82c2ef0d,4,域名知识产权多
3688,476dfcd1ae7b334d6e70f1f1a305bcc8,1,域名知识产权少
3689,82a3327572c8e052aa2825b81ad49560,5,域名知识产权多
3690,e3b76ffa9c2fe5c8c46dfb050c4c3d39,4,域名知识产权多
3691,20f21d6c787ad8869ec01dc5185fa06c,5,域名知识产权多
3692,9cde8dac6df2d9de0a1794a7f3ad6355,3,域名知识产权中等
3693,a914aae5a446fa210e0c840e7ad573fb,1,域名知识产权少
3694,adc712b5d2be264d99c2f25f1ca92480,4,域名知识产权多
3695,4cb09249f336dcf4e2a1e384aebfc517,1,域名知识产权少
3696,263a77154a35da7238893aab121801d9,5,域名知识产权多
3697,99410e74ca64eb904699aff8d41631d5,1,域名知识产权少
3698,f153e3971366116f724fe0df2c2e33b3,1,域名知识产权少
3699,ae91c831c6530375b632f672818279b3,1,域名知识产权少
3700,d56e76d77044cc6689efe582f328f7fe,1,域名知识产权少
3701,1c83f4f839627ebf5d74bc7cbab4cae5,1,域名知识产权少
3702,f930fa3f60c6dac07aea2462e3a1fb25,5,域名知识产权多
3703,4c07a8e2f086ade48d19dc1f00bd549b,3,域名知识产权中等
3704,3ad718edbd4b29b99977273953197737,1,域名知识产权少
3705,c975aa327589aeeabdef33fc500c4902,1,域名知识产权少
3706,796dc8d82d52078b6af69bc1f58b1171,3,域名知识产权中等
3707,112fa175570d343b2326d878b5e871c1,3,域名知识产权中等
3708,9cd0ed2268c8b163e69f74b7bb1aff7b,2,域名知识产权中等
3709,cf4443bce25e0d4d4a61ec1aefd79a38,5,域名知识产权多
3710,5d1a2199293a8aff353cbb8b2d80678b,5,域名知识产权多
3711,4e6f5716831c5a36f99aba5a6c1e3643,5,域名知识产权多
3712,b83c51aafdb3e2d2a78ebb5b966c81e9,2,域名知识产权中等
3713,37dbe21e50dfa12b39400812f97d5b4a,2,域名知识产权中等
3714,626357472f4d284b62e9fc2290430fe4,1,域名知识产权少
3715,ce0091a4bbd890b843f91ed672a3232d,1,域名知识产权少
3716,f45f9c6ef98b8a7d527a933e14033b6a,1,域名知识产权少
3717,228c30c0242277dff48d32e6b9e413c3,1,域名知识产权少
3718,10269ebfbce252f98b968d09b04722b2,4,域名知识产权多
3719,9cc8ef30e3c9e846e1ff9db8ff694e38,5,域名知识产权多
3720,6c79de228d95a1344326d22d0c3e1928,5,域名知识产权多
3721,144dd7ab87c36bd0febc5b6074275a01,2,域名知识产权中等
3722,12bcc8956c5e0519ebc7f55abfd5de6a,1,域名知识产权少
3723,ac81ada16decc550dd9e0ddacda6f877,1,域名知识产权少
3724,02fa7cb4cac01497bfb64c92274b1707,1,域名知识产权少
3725,a087c0955c117c857d4f03f3e525411a,4,域名知识产权多
3726,92c1dd62cd6853e461726497e052c70f,4,域名知识产权多
3727,b4cee470297556971ae18a34d000af1f,2,域名知识产权中等
3728,b9243adecbb89ff6003f7d5c9b5f54ac,5,域名知识产权多
3729,9b79d9a05d681716a4f4b877607e9873,3,域名知识产权中等
3730,ac39fe784ee4073a2c41c23a5a372407,1,域名知识产权少
3731,a39812ced29796b5dec44b133e6949c8,2,域名知识产权中等
3732,a142a04330cc0b6e0edcf53724758266,1,域名知识产权少
3733,5a9137a3419dad7dc86738634fd2eba4,3,域名知识产权中等
3734,0cc20b6d1fa64011c10e3ee8d9ef95c3,3,域名知识产权中等
3735,d8b299f92b66fe8a6906af8426bcf21a,1,域名知识产权少
3736,ca98f1cfd705ea818ee17f0439d9aaaf,1,域名知识产权少
3737,b1ce82bdfd7f19c7b3ac3ac4dff15e14,1,域名知识产权少
3738,9658e287384deb2ce58df20d5da6033f,5,域名知识产权多
3739,6420339693a4b36f82e9c1cff35f0202,4,域名知识产权多
3740,dcae8e3fd2e28ba896035bae1d0dd49f,5,域名知识产权多
3741,9a1aeabee3faed4c8e9e024d807dfe7f,1,域名知识产权少
3742,e733621dd5e454f5f98005456215f8ed,5,域名知识产权多
3743,8c7ee6ef249d59530fd73b8044bd69ba,2,域名知识产权中等
3744,0fae0494c004f34de5134175d7be042f,2,域名知识产权中等
3745,0be5b618d1081f6b43a25c4358afc4ce,4,域名知识产权多
3746,827d557586a84382d913f7c14225f7e4,5,域名知识产权多
3747,85b035f8ef0c58d93ccaba626ed653c6,1,域名知识产权少
3748,f81df3a86cd50802030b08907b122d8a,2,域名知识产权中等
3749,1f27d22ba52d9a61536ec40acb4f8b57,1,域名知识产权少
3750,0638698dd3bc6197911d8da434017691,1,域名知识产权少
3751,f701fad210b98a039e0457cadcac9701,1,域名知识产权少
3752,707385704aa6b31b5f64d445503ce206,1,域名知识产权少
3753,b4a5ec2a1e7f2bb02eb4d5755f55c1da,2,域名知识产权中等
3754,d52c4dfcce68031f5b995de464f608f8,1,域名知识产权少
3755,3e14bec94f5a405e86fd3992cab2c42b,5,域名知识产权多
3756,614f448f0ea12de18b58f49d56411141,4,域名知识产权多
3757,652d8b28ac277093127db4d9520e98e2,2,域名知识产权中等
3758,0f11eb1ec8363ce70f128f5ece4c4884,1,域名知识产权少
3759,27677f566ba684ee4a73e034cf491bdb,1,域名知识产权少
3760,5b2a2f933f13d26394f36c4d9482a13a,1,域名知识产权少
3761,0e3834cf0b758805cbb33148a9680d30,2,域名知识产权中等
3762,0a4b13a3ec6a5d66564866234af6bf3c,1,域名知识产权少
3763,ba4eba9176d4c2d49a582bd0941bf479,3,域名知识产权中等
3764,78ad5ca268ea9169c9d1f7558b39e93a,1,域名知识产权少
3765,c02067b3b3695507072387d06b12014c,2,域名知识产权中等
3766,6da2944e9c4fda92b795be65409bdc3b,1,域名知识产权少
3767,731fae8630963de26b62ed8cc9a3990b,1,域名知识产权少
3768,da9bea5d9a4f03df3cabc2281ff00cb3,1,域名知识产权少
3769,6af07a448e9d74eeefbbc8799e005fc0,1,域名知识产权少
3770,56342358088274aef20fc7355c9fcd7d,1,域名知识产权少
3771,b21b57e7ca2b4f7d5359b119e9eea4ae,2,域名知识产权中等
3772,925a108b928a373c422c1acfc365a86f,1,域名知识产权少
3773,e957567b8731bf63ac6f5b8ac93752bf,1,域名知识产权少
3774,164e109522473edba7874e91c7730997,1,域名知识产权少
3775,528abefecedd9f406a00e2b465ff83a7,1,域名知识产权少
3776,0be70abb53f9235de9c53939ec806f10,5,域名知识产权多
3777,f99165b500b81ba519d776512ce3b719,1,域名知识产权少
3778,3be23b7bf6351a39a8d7bc8921f88624,1,域名知识产权少
3779,18b4aa0ef5e80073ff64556d3cb44f72,2,域名知识产权中等
3780,5847e4f584511555a5cc5d9b35eb0106,1,域名知识产权少
3781,9ac7f882ce4cbbd443d4e9663a7f7b11,4,域名知识产权多
3782,286982285f6b0f33967f6537b81b1041,1,域名知识产权少
3783,a2e9605de443f9dfa8a78455c6de728b,1,域名知识产权少
3784,7dadaae30636e6ace9896d0dcd34e0f1,1,域名知识产权少
3785,7e486fdb7a87848010fab763ad7fac9e,1,域名知识产权少
3786,aeed03369d33ab94b389ded998d1dbed,3,域名知识产权中等
3787,ea389ebfa4ecbc38286e7070ad021bca,2,域名知识产权中等
3788,a2ddd7f99b8cf6e0b9858318e9c9fdc7,1,域名知识产权少
3789,d9e8a3d8f64eaa08f05cd720fb950b91,2,域名知识产权中等
3790,a9e471da6f52ba9a34bcfbc70bad68db,5,域名知识产权多
3791,051979c473848a58a2b6910f0fbf3ae6,2,域名知识产权中等
3792,ab4aeefc33eabd7870019738788b59c9,1,域名知识产权少
3793,fad919c9311287d349a01279207a48b5,5,域名知识产权多
3794,e38f57a405a247d5a0e5760c39df68d0,2,域名知识产权中等
3795,5099516e0d80832098b34de5946fffd8,1,域名知识产权少
3796,b0e0da42585d15a0186c75c6737e39a6,4,域名知识产权多
3797,baaea5fefbc5e3271cbc928255d6d10e,1,域名知识产权少
3798,0eef0e1b631d0f91d87e944e38cbde66,1,域名知识产权少
3799,d3fe9179d2031e47d783423e0cdbc73c,3,域名知识产权中等
3800,e4c3b1ef638928ed2826dc0fd4a2a655,2,域名知识产权中等
3801,b5dae5eb24a0ccf067ab675641366502,1,域名知识产权少
3802,a2edea3708e71061fdf9b64ef016cb5c,1,域名知识产权少
3803,e37c6daa9a40babe3f12a9502b8d72c9,1,域名知识产权少
3804,6ab6d8fbac3f860d00ff8a35d274f9a9,1,域名知识产权少
3805,55b0034e18240c0b3aa4b94963aa26f8,1,域名知识产权少
3806,4558ca24e87cd15f27ce0d75368300fe,2,域名知识产权中等
3807,44c9726629a19b336ada2fdc78530791,1,域名知识产权少
3808,3f60a964079beec2be76f56d96940a33,1,域名知识产权少
3809,aa9953d9aa35ecb2b04b620d95adfb51,1,域名知识产权少
3810,4dc31f3c141ae9ea5a3e31f92f5cf62a,2,域名知识产权中等
3811,19121045980b437c35b286b3dbc80d0e,4,域名知识产权多
3812,839102922dba7ac57d374befee41b5a3,5,域名知识产权多
3813,f3998be5985be1274075bb465a58baf3,1,域名知识产权少
3814,e50b7f57adcdc1d15ec79d3bf4d43d19,5,域名知识产权多
3815,84d25190e0c77775b5976f55adfe0315,1,域名知识产权少
3816,55c6d351865352c1cd3add9226a15499,3,域名知识产权中等
3817,080ca9ccf22de532dc5dcb245aece067,2,域名知识产权中等
3818,b1d2f4811bd4ac062689c5627c9f80fe,1,域名知识产权少
3819,90f3d4dbe578bd856dd4671dd127ad10,2,域名知识产权中等
3820,44c3c0e946913431855db31ba960e59c,3,域名知识产权中等
3821,4c1167c30e2de2447b10506627cedca4,3,域名知识产权中等
3822,a0566d4de87352718b52e4fb0d45b021,1,域名知识产权少
3823,c3b40a8330eb8d6dae443be92690dd85,2,域名知识产权中等
3824,96a45fb7034ac8bff22f3fe7b4dc13be,5,域名知识产权多
3825,744dda034e9fa6138d9e1370c7b05896,3,域名知识产权中等
3826,c8e18c323822d0b1f67a54ecbd59c67d,2,域名知识产权中等
3827,bbba801c18c7111ac5488ffad5fe4bd8,1,域名知识产权少
3828,6cff026f817106adde54c381f51da28e,1,域名知识产权少
3829,f644da0a854c4a2e6cd8250611123dfe,1,域名知识产权少
3830,282e0107094be14e528d6fb7d1e0f140,1,域名知识产权少
3831,881b352b9ca97b0349f0519f2a87f2cb,1,域名知识产权少
3832,cfe1f787299a4b6b5d4af5de3e44e4ae,1,域名知识产权少
3833,34a0b292d62ba560be6a55bdc079f701,3,域名知识产权中等
3834,cab30aeb16efeeb34d506e80aeda1632,2,域名知识产权中等
3835,3fa814d0b141c4316d00dbc544b77ef8,1,域名知识产权少
3836,f71b9f687bb2de3cb51b8028d614ba31,1,域名知识产权少
3837,28cb8ae4fdb547cdaf80596dd83fb410,1,域名知识产权少
3838,2a79501113626bc32682857a70685166,1,域名知识产权少
3839,665af6910ccdcd5bf1bd22585b2decc2,1,域名知识产权少
3840,49992704a6fa2235b2344ee67872cc65,2,域名知识产权中等
3841,ce30ebbde217bde9d74b3378bcae1c94,1,域名知识产权少
3842,829d420d44e953f0f1ee7001e40f3ba7,1,域名知识产权少
3843,19df7695b41edcb8c23a2091d06d0b2c,1,域名知识产权少
3844,b3c1f8246ba1cfbea336932f17e2b7b0,1,域名知识产权少
3845,464fa179e78cc1a09b55184fd7b2022b,1,域名知识产权少
3846,f21cb2b8ade710337e710a0d60574ad0,1,域名知识产权少
3847,4478782611be383dccb309069005d84e,2,域名知识产权中等
3848,1ce484497f9561ee26b8658defbd7108,2,域名知识产权中等
3849,e3c174fb6c218cccf96ef382e13cb3cc,1,域名知识产权少
3850,09375ed3efa58f9653a33dac4357cedb,1,域名知识产权少
3851,591b0a47dab98cea786fb57d857b3189,1,域名知识产权少
3852,cb0fe3a36bf27570ece5b54c5f0aba1b,1,域名知识产权少
3853,01e03cf03313aa8343277b70045e9d2f,1,域名知识产权少
3854,bf12f64bc23c7773a460b949bb34a420,1,域名知识产权少
3855,c1dd3272dbf20b1002f0b344adc7ac10,1,域名知识产权少
3856,3098b2d7786f649a650a11d159f22cd7,1,域名知识产权少
3857,a1560739877d1e51b8a909b0223940c3,1,域名知识产权少
3858,4484a581dd2eff588951cc54b4cafea7,2,域名知识产权中等
3859,821f84f467310531a90e0a2e3215d279,3,域名知识产权中等
3860,316b9af9deb10598c32de4ac2d0ed6a9,1,域名知识产权少
3861,532211755fd32360e444697532527029,1,域名知识产权少
3862,fc0c5602dd2435f9f34188f23f355542,1,域名知识产权少
3863,af758cdf56e6f554df5ca419a4b765e1,1,域名知识产权少
3864,7630235a174e33e997a2d249b099c86b,1,域名知识产权少
3865,2ff44224465747cbbbcffb16bb258ec1,1,域名知识产权少
3866,57d68073cb52f3798019dc9a48c3b0ac,1,域名知识产权少
3867,f49104b2aa9d71e6410a1fe3b9ae4e08,1,域名知识产权少
3868,0659058e1ef8dab52748d73789f70ef5,1,域名知识产权少
3869,1305748dbc26e207caf8141cb2e7096d,2,域名知识产权中等
3870,e811bcbdf42d7c367e0f262afabd6346,1,域名知识产权少
3871,54f8bb598a0e8234685582e6e2a77b5e,1,域名知识产权少
3872,be2a63dc2734f4d1a0d52135b0f4441c,1,域名知识产权少
3873,c359ab772c1adfdd8d5ab991096ad07a,1,域名知识产权少
3874,03177158a6dbe36c28d963fb1a85babe,3,域名知识产权中等
3875,a0ad007fdfea859ed9cb5e3b188d10ed,1,域名知识产权少
3876,893cbf832fc7dcc2550ac04eb8fd5fcb,1,域名知识产权少
3877,a4fb219e05813842a5e9832da0851c62,1,域名知识产权少
3878,179ca1cc318fa2e3c8195a6b17703deb,1,域名知识产权少
3879,ca4ebc9aff60892147c9f0ba319c2b0f,1,域名知识产权少
3880,7646cecffbed35370afb4f791f0a9a20,1,域名知识产权少
3881,54e98eef904c6ec97dba0acb855ef861,3,域名知识产权中等
3882,035ee2f1489ff0674d609086a67f50ab,1,域名知识产权少
3883,d103671e3ad0b2ae34742b8f8edde8af,1,域名知识产权少
3884,e4ee4c065deed4070307c24bcdbd76a8,1,域名知识产权少
3885,25d2e30fe6b0cb75137e53311868ca62,1,域名知识产权少
3886,5cbed70b5e0708fec7064b71797dd704,1,域名知识产权少
3887,e74faa4937d05483fe4ef3cda44ddf94,3,域名知识产权中等
3888,cf5cf034f40569ba5c82859d22648f79,1,域名知识产权少
3889,e83c891cc22bc0d573815f9f95d67eba,1,域名知识产权少
3890,b39f0ab198e7c34d06231255424ebb79,1,域名知识产权少
3891,ca22914f66a3b13a4d301227c6d85680,1,域名知识产权少
3892,ab12812d27983256b9fc4b5b311628bc,1,域名知识产权少
3893,236afae84843306e53b14eb8c37890e2,3,域名知识产权中等
3894,087e11378aaa48694e62b8c8c2f6f3d1,1,域名知识产权少
3895,c8915e2ac50804d63477660e445227a8,3,域名知识产权中等
3896,a87a5a3973f01ccd02826feb6173420b,2,域名知识产权中等
3897,3123a128028b8a10c95e998da1215e63,1,域名知识产权少
3898,6f35b954b580d4899bc428364d1674fd,5,域名知识产权多
3899,eb927fec8756ff4901d29161fac3d54b,1,域名知识产权少
3900,e72e430a36358943b6192e234c469ae2,1,域名知识产权少
3901,eaafe783fb14029b1552b679e0127955,1,域名知识产权少
3902,fab957c0a496f2b486c0c423ffd7488b,2,域名知识产权中等
3903,aadc1d3689151b2d18502c46086b8497,1,域名知识产权少
3904,1d7529444f2075eddf730df003e542f8,2,域名知识产权中等
3905,9aa8e6ab317e4545cbf8ea3baef46da9,3,域名知识产权中等
3906,71507018b8eecee001026fccd6fb6218,1,域名知识产权少
3907,f55f675179e1bab82e20942e1d9b0936,2,域名知识产权中等
3908,fe5035a2d8fe98edd33dc1da1a099f22,5,域名知识产权多
3909,dc3505e4d5e6f32c4769b2762b46182c,3,域名知识产权中等
3910,fd8ddde00383138577d7050042464ec5,2,域名知识产权中等
3911,da98d78e2f5b2f48b8b032ef04fcda98,2,域名知识产权中等
3912,ee59d6354a237205d1047619362ba297,1,域名知识产权少
3913,cb1b79967bad8288434060d200672ad3,1,域名知识产权少
3914,1f4bcdd08f5b3aebd104338f34dad834,2,域名知识产权中等
3915,5b51acc968791cf69347b4e34bfe1fb8,1,域名知识产权少
3916,014862edf6493255f638363471f6ceca,1,域名知识产权少
3917,1d217401a5df60b0dece9b9ff7a27d5e,1,域名知识产权少
3918,24e88ba3fc1c59eb4be250c355ae00fe,2,域名知识产权中等
3919,b551cd8b912e06161b37668b2fbe1afa,6,域名知识产权多
3920,d7c4fde29c74039b8decd59ae5af9165,2,域名知识产权中等
3921,6d734df9bd7dcd17f0d2a2238c80e751,1,域名知识产权少
3922,816f41ea8c3246eaa138044377335739,5,域名知识产权多
3923,0b8eddeba7c003af52c367a0a84c54fd,1,域名知识产权少
3924,0f6c67a29b1cf90d111be9a5d87d7fb1,1,域名知识产权少
3925,8e9560c1460dc5cbf91b07b8997ce564,1,域名知识产权少
3926,92d9721089fb693b079990f7c10b20e7,2,域名知识产权中等
3927,376e598100f50e9982decc9caca313a7,1,域名知识产权少
3928,b31060677d3c068d12fe52d9f2a70989,2,域名知识产权中等
3929,a516fe40714a3edd833b30913f08ceeb,1,域名知识产权少
3930,edea30cecc6e66337af5e42823f62381,3,域名知识产权中等
3931,6c71d204c601745115d3e3a298b3fae8,1,域名知识产权少
3932,95c44ddd8abde5393b6a5c899e211bba,1,域名知识产权少
3933,e1367fe782bd59b070679cf7740abf7e,2,域名知识产权中等
3934,817e491dd33370ffdd1e5c5b8fdc2aa4,2,域名知识产权中等
3935,cef1abb4548f734770867379eb3da953,2,域名知识产权中等
3936,8ed39e6b5504b54c5e1d1adbf440c791,1,域名知识产权少
3937,0902e0edd7f5e44df58de9eec62a206b,1,域名知识产权少
3938,eeac2d18947836ef90884836004b1beb,1,域名知识产权少
3939,ef861d0757dce14a1b70aee2ca716853,1,域名知识产权少
3940,963f4f1845829595729f059209b488ba,3,域名知识产权中等
3941,00e5967105303df5f8ed4058bbc4a789,1,域名知识产权少
3942,d8339347627de11936c030232bb756c8,2,域名知识产权中等
3943,b3dc1c60e1328caeb0c462d4f6c2cf06,2,域名知识产权中等
3944,5d7e4aaf45446b4daf822c887e2c93b3,1,域名知识产权少
3945,5d2b98a613ed08f824a6e1f306181156,1,域名知识产权少
3946,9dffa80480a5a955bf4821a03f5a901e,2,域名知识产权中等
3947,2c65ce40e91aae26fea4cf7196f31770,1,域名知识产权少
3948,7ff15ada18f0efc06d61b0deca3816a8,1,域名知识产权少
3949,aeed723a5f3b9c9c9d9648b6bcf254c0,1,域名知识产权少
3950,3284c21170106a798ffc26c51b3f1513,1,域名知识产权少
3951,4ac7671ea8b7db17d2470cdb3261929e,2,域名知识产权中等
3952,7f14c079c5929d9e54d2ece5cacc6dee,1,域名知识产权少
3953,a4f55534b06f6858c56c95d1318cf0da,1,域名知识产权少
3954,48b4eef1c94146648d9756c0c7894e65,1,域名知识产权少
3955,7eada4296ceaaea4de46cd27c77f731c,1,域名知识产权少
3956,c53c74005b880361a0a14566b58a2cc7,1,域名知识产权少
3957,745c75d15860b559a1cdb7042d037013,5,域名知识产权多
3958,bd18535ffaab38401a98fc7cbf5d7c1f,1,域名知识产权少
3959,b9f0fd4e45c432f2d3daf1580124470a,1,域名知识产权少
3960,cf7dce460243c509eb6ef6f018d112ee,1,域名知识产权少
3961,6e759ddcf06e468234918bde97b88354,1,域名知识产权少
3962,1e084842a598db29fb311d3ae22de5a8,2,域名知识产权中等
3963,2f77b2f3d2a13a6776bb170d4c7f0d3f,1,域名知识产权少
3964,3aba5f583577c0714a94ee602ff7caf0,1,域名知识产权少
3965,3b717d60c4ea3be9beba26850921a544,2,域名知识产权中等
3966,abcd2f3dcaf3a84df6c93ec40e8c4caf,1,域名知识产权少
3967,25dea7fdf2a013215700e873176ac0a8,1,域名知识产权少
3968,612634a93d166088515668004272ad93,1,域名知识产权少
3969,da19ced98a2143c6e704ac0aefd6979e,1,域名知识产权少
3970,e61608901d9c040eb8c11844d8998a2d,1,域名知识产权少
3971,b783f56b25d172108389bb66bd9ff139,2,域名知识产权中等
3972,be2e5c66ba9c949e2bdda2ddb6180119,1,域名知识产权少
3973,258aa7a2eec90b1d762d7dec8edac35b,1,域名知识产权少
3974,059f65bab94ffbb2512c6bb5a9dcc929,3,域名知识产权中等
3975,f0706a860ede1d7d111ff752db62defd,2,域名知识产权中等
3976,dfc637996f5eb6a023c0f898031a2129,1,域名知识产权少
3977,90203616545efb3aa3b74b4f7f7272dc,2,域名知识产权中等
3978,77dc74041ec0b2e6596d94f1fd131fb8,1,域名知识产权少
3979,c594de052d6ac8c0c1c27b95f4b6da47,1,域名知识产权少
3980,958340c9503bd410874082cb38e11eff,1,域名知识产权少
3981,e48f96cfd4793f421817f695ddea8a4d,1,域名知识产权少
3982,0db0618a789e9451ed4f796578456aba,1,域名知识产权少
3983,1158f29f642014818b42ebf8972fda3b,2,域名知识产权中等
3984,d0183abb7a7c50aec60f0f9539c49013,1,域名知识产权少
3985,1b6c6387ec86327b9f89e3bbd0ca8c78,4,域名知识产权多
3986,c7954ca73db09ee99c6e38b2e9036741,1,域名知识产权少
3987,c9ad2aad5227f4db81aee04d8469c563,2,域名知识产权中等
3988,36641d2ba48ae6e5fb58661b2fceaeb0,2,域名知识产权中等
3989,e6e449307f0274bb1a8971e131bfce5e,1,域名知识产权少
3990,577731bae057a0dd1dc56a63d5c752ef,1,域名知识产权少
3991,998907c89b8f111eb639675fd2a7ab0d,2,域名知识产权中等
3992,291d042def80a689f4f880a26c953740,1,域名知识产权少
3993,e1cff91cb5744538e5d3318efa081b12,1,域名知识产权少
3994,3d2ebbee9c903384320a3a6503390c78,2,域名知识产权中等
3995,6ba347acead175362111f16044eb8c15,4,域名知识产权多
3996,e14ec92f91565594cb288e6360aa63c4,2,域名知识产权中等
3997,22f0bb2f1a2495c4abd27a00e98e9318,2,域名知识产权中等
3998,98d48ff866129c44663e9272fcb42714,1,域名知识产权少
3999,41a342f079175799c229005530431405,1,域名知识产权少
4000,896586f65eb49c3219cea91e432e0f9a,1,域名知识产权少
4001,66a9b1587be28b7e27fdd998e555e07a,2,域名知识产权中等
4002,e04441f68f02e640b2e6f814ae4fb428,1,域名知识产权少
4003,c4b93a0da8afd6cc9c66c55584a12698,1,域名知识产权少
4004,69ecdc5059c780731d858cea0eb5c061,2,域名知识产权中等
4005,bb8dcbadc9ac8b107a6b3caa592147a8,1,域名知识产权少
4006,e0249ed935a91d3d0c215c87e7aba1c7,3,域名知识产权中等
4007,71104609ca733f95ef679c84b14349fe,1,域名知识产权少
4008,b24fa390303d63cf6d8f73ed0a0d7ea4,1,域名知识产权少
4009,c52cef01b1b2ed0bc685ddd3164891d7,5,域名知识产权多
4010,026fd443e81da2cccb55405e71606a53,6,域名知识产权多
4011,805adcc1c4ea9ceed46083d000749d39,1,域名知识产权少
4012,91919a49d209ab1901b843398fba3772,1,域名知识产权少
4013,ec3767673039832b2426e80b1ff54536,2,域名知识产权中等
4014,292d863643e2deb82fa83935e842bdb1,1,域名知识产权少
4015,de40869c97b6204959427ec841e47f2e,1,域名知识产权少
4016,25d7ecdcaaca2c787f9f06976f98623b,3,域名知识产权中等
4017,21780faabc678a7eb167730ba1dccf07,1,域名知识产权少
4018,23bc2afc42bd5061043ad6a936d08a33,3,域名知识产权中等
4019,20d918769f72ce223a96898fd7fc4c34,1,域名知识产权少
4020,f8064a5044bd8cf777a40251daceeed4,2,域名知识产权中等
4021,fea3fe76e6ba7435632f4c4b829e6dc9,1,域名知识产权少
4022,872275cddcea89a24c2e7282f3ad681b,1,域名知识产权少
4023,af7c0d23e2859e29ba3df89949441869,1,域名知识产权少
4024,311ca95fe9f75f9e55483026c3f52f1b,2,域名知识产权中等
4025,66424b90750d05d1bfefc4bc62dca681,1,域名知识产权少
