,entname,punish,punishlabel
1259,59a4644cf5d852c1e165b7154bef6dcb,1,处罚次数少
1260,5a72818fdcc3d2eeb290fbe0cb32fbcf,2,处罚次数少
1261,6059fe1fa57a359086e5ca63ffa7bea5,1,处罚次数少
1262,cb8efe5a56de05f6ac2b842157e25ef2,1,处罚次数少
1263,297a7aadf9a1a9cad812f461623db033,1,处罚次数少
1264,f4ac23ad5e5748704955a9dca5cfdb33,1,处罚次数少
1265,4ac30fca21cb0dcdd913e960ab94e1f9,1,处罚次数少
1266,36270cf52241f96286b19ed09a2a426d,1,处罚次数少
1267,43ebaea3df8125967dbbbac186bf851d,1,处罚次数少
1268,57f343eb3d7383927bfde83eb8505f07,1,处罚次数少
1269,fcd9fda36aad1038ca9a09659a412020,1,处罚次数少
1270,396f71be81dbd91115bbf66acffd20f3,1,处罚次数少
1271,fd694be69ab86d370ec3b9b2b22333c3,1,处罚次数少
1272,3d48f16a79b47dc603ec141efe7a39da,1,处罚次数少
1273,227de0b5939fe4282f7b2943c3359ea5,1,处罚次数少
1274,4bfa5cc66a7b80c6a3701c294b89f151,1,处罚次数少
1275,2f9b2714b4a7177fc51a45527f34d173,2,处罚次数少
1276,efc38da652297f016524fdffbf839b53,1,处罚次数少
1277,b3904b8fdf75b75538b751c84126b920,1,处罚次数少
1278,29442747c3c0768ac0d3b21f74ed5bcf,1,处罚次数少
1279,7b45151ffecfd527f4f7d4d7f3670d07,1,处罚次数少
1280,6988718146a13bcfd943936fd375a438,1,处罚次数少
1281,3e2082295215f36a7dfd82061b5e602c,1,处罚次数少
1282,2fb73a8b24c08f4c69394d739d03e565,1,处罚次数少
1283,e617289a3bbfb76804cd681d3bb888c3,1,处罚次数少
1284,79a69d9e2a71f44e4d4418de908044c4,1,处罚次数少
1285,0638698dd3bc6197911d8da434017691,1,处罚次数少
1286,e808b6525f4fc86c42b12d056b7c3fd8,1,处罚次数少
1287,57a9ad6751b3add372ef2c795ed2d8a8,1,处罚次数少
1288,3870e073d0593d902ece5332d360c9c8,1,处罚次数少
1289,cd573950eaf1bc087501faab3480a8f1,1,处罚次数少
1290,6b787c37aa0d873ee7400c6d63df76e1,1,处罚次数少
1291,195b206a56b7916504c1db4c1953f0b3,1,处罚次数少
1292,31f223c0c1927f1f0fcdd89212ffad4b,1,处罚次数少
1293,e7a42ad9c6f93b2495187eb707a0e35f,1,处罚次数少
1294,56aaf392f1b9044fd382b5625f41caf7,1,处罚次数少
1295,894196ec41d5cbac76cdabfebba87d5f,1,处罚次数少
1296,8c7ee6ef249d59530fd73b8044bd69ba,1,处罚次数少
1297,ab7d23b6dbed28416c0ea7ac2b0e5725,1,处罚次数少
1298,2ab2a6c6c61233e922850a82f785ec1d,1,处罚次数少
1299,f1a5f8ed30888ac3cb20978c5b65cf6d,1,处罚次数少
1300,fc7ceb9df9ed8f7bf284561756b39170,1,处罚次数少
1301,bdae90c3cb0232c1aedaaa1af84962c3,1,处罚次数少
1302,179ca1cc318fa2e3c8195a6b17703deb,1,处罚次数少
1303,690e4666d011d2aa82024990b96ed9fe,1,处罚次数少
1304,3890cbbfa03cab29e5fe1858119f538c,1,处罚次数少
1305,f30b37ea80750d45db9d66a77c457db9,1,处罚次数少
1306,4d1ea1801359fe550b8b69019127c83a,2,处罚次数少
1307,8cf3c135eae473568dd277071ba043ce,1,处罚次数少
1308,d5cfc7c496f550ddbcef72cbef7ab74f,1,处罚次数少
1309,463e07633604ace9c237258dd6efd099,1,处罚次数少
1310,ad7a441e250b28d9111d89b93d1d51df,1,处罚次数少
1311,13d4e6b3d601ad29f90e95e02b9e30d5,1,处罚次数少
1312,4be156ad0844592b1ed7696e6419816c,1,处罚次数少
1313,9fc9f3bbbb13f5f6e51108d2ace3ffcc,1,处罚次数少
1314,e2f8dd69ad175d027f6492767e3e3793,1,处罚次数少
1315,e9636f1f71548fa338f809463846ab3f,1,处罚次数少
1316,f2f67d52fa71a44acbeca90e13ae2ac8,1,处罚次数少
1317,37a0ba75eb55dd3e1567bf7650da8d78,1,处罚次数少
1318,8be677ca97a262dfee22761b16595435,1,处罚次数少
1319,4df8e2bcf2df403fd8b89327de53b03c,1,处罚次数少
1320,2f4ee8ef976d92421eeec2a5b8bf573d,1,处罚次数少
1321,f9de33cf1cca71c9d0709457f70fee26,1,处罚次数少
1322,766d7059acfb145d6d712622784785a9,1,处罚次数少
1323,84d1bec8d4fa09f92ed1f2d1662f3949,1,处罚次数少
1324,9932a37f73616184dd2b7c1a4f0aba5f,1,处罚次数少
1325,d8f3cfaccf3bb6aa14be2609c8f812d0,1,处罚次数少
1326,7dadaae30636e6ace9896d0dcd34e0f1,1,处罚次数少
1327,19121045980b437c35b286b3dbc80d0e,1,处罚次数少
1328,70a44b1d03d2cf00cbdc90649cec3379,1,处罚次数少
1329,614f448f0ea12de18b58f49d56411141,1,处罚次数少
1330,79dbdfef4137c71c70613eea1b9dd8dc,1,处罚次数少
1331,bc051176d08cdc8028d70e0cefb2a692,1,处罚次数少
1332,eab5bda03948bfc832ff7dd9fda540d9,1,处罚次数少
1333,32aa62eca00319774307f39238cf9ae3,1,处罚次数少
1334,703be6f66b46acc69a03b7fd93cd959d,1,处罚次数少
1335,b9afb7bb25ef6bdd81f2fe167a9fb5fd,1,处罚次数少
1336,b9198dafa8a6ed17471795b68fef146d,1,处罚次数少
1337,07aa56b1e6d539defb6ece7707fc99ca,2,处罚次数少
1338,e2a7428a6242ab03a2fdb31025cd67b0,1,处罚次数少
1339,fabe4ded4d181b22462973279405aa38,1,处罚次数少
1340,50c39cfa0d568f775b9736c0932559f1,1,处罚次数少
1341,0a993a3fe69090d6db470a2bff11e52d,1,处罚次数少
1342,fbdfe403754cc26a7ebf8955b5f5bc9b,1,处罚次数少
1343,af5db60dcec4f78c801368afa187b847,1,处罚次数少
1344,4ca9f2c13f4370fac0a80fab81513047,1,处罚次数少
1345,ea36b6ea6d29213f7ee5a74ba8c91049,1,处罚次数少
1346,dde71d9805e9804c4e85f58c8c4e6926,1,处罚次数少
1347,11320553dcc5bbd5ee9d6884c37c187b,1,处罚次数少
1348,6d64172da8b4ea119c933adc4d0440b6,1,处罚次数少
1349,a5f48be2aacf95f5969f9443c3edda18,1,处罚次数少
1350,7054cd003b3689a55cede19e165db690,1,处罚次数少
1351,d4a913335a8ed9b71a98015788145dd7,1,处罚次数少
1352,32aaa5776e006e234dd0881389cc6b7c,1,处罚次数少
1353,8a8c2c90072f1f73cfe520ac1ab36478,2,处罚次数少
1354,d14cd2c136b71d2dff7260aac2f6bb83,1,处罚次数少
1355,ac6e59920f540b358e99ed966a704fea,1,处罚次数少
1356,2b56d5f59394aa6fdc0139fca84554c2,1,处罚次数少
1357,61301c160d8ff52faab29ec827c55772,1,处罚次数少
1358,b9f5f30b4ff5ebea9d4895e0658fe5bf,1,处罚次数少
1359,b7aaa4e79e4f744021e22107a31de771,1,处罚次数少
1360,297c68f697c11808442e11a8599b0601,1,处罚次数少
1361,3789f30e6c63106c4a78e9db19480f2d,1,处罚次数少
1362,df4b06ee2d1407868f99ca4259f4aa71,1,处罚次数少
1363,b3bdbd831a43f04755a93277e3a1133c,1,处罚次数少
1364,a9763cafe0596a7a347662d5afe6f919,1,处罚次数少
1365,69f039f318d5f96ff8b64095953450e5,1,处罚次数少
1366,c3970e27331fcdc8b3e01a5e3916a1a4,1,处罚次数少
1367,dfbbce41059fcd0575dbfc8b11bdcded,1,处罚次数少
1368,b85327f8e85b984dae9ccf6e57cba556,1,处罚次数少
1369,e0d5c047e5a8cffd8ac86dbe5911708d,1,处罚次数少
1370,fb990b82e285844cf9b47ab1508c2dca,1,处罚次数少
1371,cd4f9334939498921b4e50be7934da36,1,处罚次数少
1372,e65aa5927fa59e8cbe4af54955d7c1fb,1,处罚次数少
1373,3caf146ccb3214f2f584aa73e4cb0ee3,1,处罚次数少
1374,ed0e8bbb64b214cc0f396c1647682be3,1,处罚次数少
1375,9bb82894d4e6d440dd877cfa6001fe6a,1,处罚次数少
1376,6c6cccccd1a586b95012445f563d36ed,1,处罚次数少
1377,4a8fb5e400b579146d0dc5dd832b9311,1,处罚次数少
1378,0ff45779333c937cd792a929b6493946,1,处罚次数少
1379,f6f8ee3219efafa2541556545741ad89,1,处罚次数少
1380,0f59683f5ad10d4ccfbd63347e4d374c,1,处罚次数少
1381,f8b7b990a6adde90510f1ccd19a92d9b,1,处罚次数少
1382,948ca1dbf8b5867a095084b7c5d7894a,1,处罚次数少
1383,dd6a9860fdbe0858d93e76c8a0a0ad21,1,处罚次数少
1384,0d5c551b2f0515be917ae26bbe7eefa5,1,处罚次数少
1385,b8042e334b49512c4ae3694c4102e588,1,处罚次数少
1386,ea15abe2859cdedf62c7ab377cdd9aba,1,处罚次数少
1387,24580eddd5843fa2272df6631c8ac05a,1,处罚次数少
1388,4614b869747b06004a831ebf78d283cb,3,处罚次数少
1389,499f7b48f80f190557e307e73ae059f3,1,处罚次数少
