,entname,shopnum,shopnumlabel
1479,2802d0750a59a35f3525081a38461134,2,多
1480,dc74cb81d75e04679d509fbaf64a2c84,1,少
1481,1dbf1d5e390770dcd622226874c30118,1,少
1482,11d615626ebfc87ef3d7e6e71c884a09,1,少
1483,62f300de478fdad633cef1d603876767,1,少
1484,53b8c6e86b17a73c073b021490310c0b,1,少
1485,e812cf8da56dab56d751a4e40af96cbb,1,少
1486,3bbf75040f93f1645e1966e689b1ef7f,2,多
1487,e1a3d65f7b936c1e27c3483e13acc36f,1,少
1488,e6efab164c75ab0cce9a845b0c4c8f91,2,多
1489,ab604b7522461e842e5045e5fe1f9630,2,多
1490,560d6b9ada83fa529959c72dae37e60c,1,少
1491,7d38fbb969c987f2acd9417106958eb5,1,少
1492,3c938f35f61a66c5f1c3af6c49c50038,1,少
1493,c54d2261de34d29fa3668d234bc896ca,2,多
1494,7a2c241e9f484e94d6c264b59f4f9c6a,1,少
1495,09dfdef5f7eeca9d251cdb6e3e72f0e9,2,多
1496,b095ecefe51c655cfd81deb3d1030cb0,3,多
1497,be15958a26107bc8b632195f8001cfcb,2,多
1498,af3838cf10285e4d6603397dbfe4a005,1,少
1499,2a1acf79299394a86e430414fa53fe79,2,多
1500,94d1ecdd99a12d7b5bdd869f96eee412,1,少
1501,4620214e151b839670d554ea1ed8d9e6,1,少
1502,d3832e51f358a1b13aa2a19efc365037,1,少
1503,d009d169ec0f56273162188791fd75db,1,少
1504,856223d44a608c1529ec93eecc6cf7ba,3,多
1505,ec0a8fbc5cec9bfb86d9083c9598aeaf,1,少
1506,3773aaed63e2872d9977e4e829da6306,1,少
1507,d896eeb0daa4edad3690ed56ab3914bd,1,少
1508,1e4c2f7bd1463cba5ac675c5316edcdc,1,少
1509,85679e6a74664a5d59c978be17a81005,1,少
1510,d65cd6b375ff4e01f8031fc424a98998,1,少
1511,0b44db4d7de74c607a30865c00a1a0d7,2,多
1512,db5dc2121033c8c574039d2a438a6136,1,少
1513,bcd74eaf7fb466b39bb0fddf6e0159d1,1,少
1514,3751be1388f7132acd4c42f4151d6722,1,少
1515,c8cd9e1dd25534da968ac311d6921bd4,2,多
1516,5bd0901e5468a13d1417b74a18b68dcb,1,少
1517,deabacd178753444f883f2553b9fb29f,1,少
1518,84c62202ebabfc321fa24fd4dbef23b8,2,多
1519,beb2e450a5d3a688bfe71756858b16e6,1,少
1520,6f44d882d93417ffbbaee1d582ec3316,1,少
1521,51202c88ba7280ecbb5ce4113e7e642c,1,少
1522,4fcabb9aa2bedeceb352f280a209830d,1,少
1523,476bd28f52507e7cb15b3feee4002a86,1,少
1524,93561307b5d54be9d67c8fdac27efb03,1,少
1525,131bf0177c92e50c37741e527b9437e8,1,少
1526,90841b1fa08e563578ec479a66ad2ee3,1,少
1527,cbcada5d0e7efc7d258830c512782ec5,2,多
1528,6d032ea642a77e6cfec1917f18f0c6c0,2,多
1529,8b91e18c8c395641120ff73a81e95e33,1,少
1530,4e4bb07ac7c987e45d7fdd4019261744,1,少
1531,7db1f8d4245c64c2e99f5625c8c8c95e,1,少
1532,6e68ccc133f6f505bb1d9e733a55d173,1,少
1533,cf568d044a824f68bbe84da17272e1f4,1,少
1534,bb0d7f2d9ecb36e95f669f6728eb799a,1,少
1535,a2ae9acb08b48369926b802c63efdd6c,1,少
1536,8fefd9b3b64cc517f109f21ce355655a,3,多
1537,40caaec67e26897360bfc82a34165bec,1,少
1538,5e1065f029b86aef12a60a5b0a095cf6,1,少
1539,01c610123bd2057ad2ade24bb3f088b7,1,少
1540,0cceb55f5caeeaa91efbb613cd593903,2,多
1541,75deb7e5a0717cfdc23a2f3078b58acc,2,多
1542,109f0e640b243d1ad8985d46a5651f52,1,少
1543,a7d954e97eef763b1edae867a35b7a9e,1,少
1544,5be7e3107650b6bcd5469406a89b5ac1,1,少
1545,c03b25c8cebcef7a47836cfc144e6b14,2,多
1546,fa6f03b42c5af90b3b7e8d8d2b560fed,2,多
1547,c323febdb45a94c825b874ecc6119854,2,多
1548,73126d33a805c88c66fafa027a3c69ec,1,少
1549,1ff0af76c9bd51b7beb3ede01374da75,2,多
1550,90b61c31ad6bdd46b5450bbcb5696378,1,少
1551,9b90e6db50bf0d532b3bb31b5ee4cb33,2,多
1552,d2604867a933d12eb99b8f5d23748f95,2,多
1553,fa0f173e39ace403d9fc37cc9e3099ab,1,少
1554,9f27339286a541a026a3bac6c3588629,1,少
1555,aaa5a2048c95d7190b32694c438198b6,2,多
1556,f4628ed47abf3146d2cb1444365cc4f8,2,多
1557,a19813739ca1582a658aa1366ce4dfe5,1,少
1558,0a53464593cc7042618e7a5a31c56336,1,少
1559,d9f0d0fec75df3687dd9962a862bbade,1,少
1560,781f215d74528e17e57bfed5a934dac7,1,少
1561,8c822cf4c1bfc4da130b15335ca60585,2,多
1562,40bd91ea37fdd765e577f6f5ce79ab75,1,少
1563,0c7b57f1f1b1a5c953a3ea9b002d2067,1,少
1564,2022aebcf1519692596ca550addf5709,1,少
1565,0e5590d5b391348128104053681dac74,1,少
1566,da66717c11b1c25eed963dc5d13145b6,1,少
1567,5009afa71b8c88ef8ae61f5b0ee718ac,2,多
1568,cc24b85800507046f34c5bfa3e4a11d9,2,多
1569,e19123bd048b8b2f26158eec3d6f6798,2,多
1570,3eb34efb7e210bbe192fee2382cf9243,1,少
1571,d2187ce3865f32fff134995739a8e7b7,1,少
1572,12d92a720b8a1fdcf95b58f7c24de753,1,少
1573,fc69e5c9d01a0cf84276384f6a4c26f1,2,多
1574,88247f64c864859c65cc6fef06453bcf,2,多
1575,66eea5fbbfcd23085bebf361ab0fafea,1,少
1576,dab8c30eb7e327d265a5b94a965977b4,1,少
1577,67cbeee57d0d276f3e730a84a639aaba,2,多
1578,65934fc6ededa745e12a3693e9070665,2,多
1579,5ddf2da8ebbced03a6966dcb1076830e,2,多
1580,61ac9ef9f63d39cd18377632efc1d38d,1,少
1581,2eb19708efc7680402e7b70dfb47e581,1,少
1582,d6a2982ac6386580542f189d2deb06e7,2,多
1583,0990794206222c0b8fdd1128be94d71c,1,少
1584,f71c95dbbc95a1508934f3a74dcdced2,1,少
1585,4610dc7c60c53c05eba12a9496d4d4f5,1,少
1586,4dfc04e1005f1fe7e3b1f4422cc1075a,2,多
1587,d973399c48476cdd40dfa418777b4479,2,多
1588,085237e32398d2dd10e38a7dd93a22f1,1,少
1589,9123c8e084ccc5b7fd6a26b41a44db28,2,多
1590,f981209508b9cf06e364bdaf92e8a57e,1,少
1591,68501d4a9adf307466044103eed487c0,1,少
1592,6bdb3dd6435898092672336db5abd73b,1,少
1593,29607c84ef255167d5fe2724342c0709,1,少
1594,a417f939a846e47f026a7efe178cc3ae,1,少
1595,edad1e1c6b7c991c6a05292730f0af8b,2,多
1596,400b7c2c9b13a3635beced2a88532a2c,1,少
1597,c1363f828f23eeec5f6b12e12bbf6642,2,多
1598,221378647ebcf31dbfa55af8f2e0420b,1,少
1599,80e190cc3a7384742be0bc3c691793f3,2,多
1600,513693f37136a93a3315ea07b98d155d,1,少
1601,6ded2f96ceb3db7b8240c86eb69eb076,1,少
1602,aedf17bc9b7171a81ebbe148b9945798,2,多
1603,fb2ec5d3eddf0e1d89863fc59de7b127,3,多
1604,12d7df8dc8997a00f17339844d536afe,1,少
1605,edb2631d8870957a844acf83940832fa,1,少
1606,bf1227ef4cbb7bec2d46cc2e4c265c3e,1,少
1607,803507a3d5c5624bace8d925c88906c5,1,少
1608,cee6fc9000307c7ff7ecd6c7038eb821,1,少
1609,54ffd6d097556d0c97175dca59606d79,1,少
1610,3af598660a7278228d34812a387304f1,1,少
1611,e5068be6987b27a4b1b4c9427c215c08,1,少
1612,91a0e783e4d267bbc602b28e81324dfa,1,少
1613,b8924d2a9e8a6e10d37ae00e945ea2f2,1,少
1614,8ffec8886074a880ae8ec4e73bd97946,1,少
1615,e9ec39c79e06b736d5c73f406014dbb5,1,少
1616,66fddc59ec569e4103775bc0c536e315,2,多
1617,1954f11270698a01e498b8ee58ad4a1d,1,少
1618,bf754163d03db294338c600c8c74da09,1,少
1619,f7f5c035573b78a058cf2b294e3e6044,1,少
1620,37c8225233a5207848c591a0ff350560,2,多
1621,55cc20c46bd1cf24e953a3442a302a76,1,少
1622,9b74ba8d9b4ee9223c7af8f08f96cfe4,1,少
1623,28e3ae965e20e7ad76357270ba44654f,2,多
1624,4a4148c1aa1c75418c4597a7011a414d,4,多
1625,0e6594eeffd917e92dc315bedcb5a5a3,2,多
1626,7c1d2c0945b51809900fc63d8c698e7b,1,少
1627,1f1d961e4e877a9e5057f514df228ac7,2,多
1628,d6a3959553c02b8e783f237e79c156a6,1,少
1629,3c5a7a50473a6f9adefd356456199f5e,1,少
1630,c82eb9077de91fea4dd0d36ff42597c2,1,少
1631,71f677d703b2777a338b9b4b061dd570,1,少
1632,e9241b413df2a5cfb47e8282aa8bc827,1,少
1633,34587b2cc5a9d23140eaf0cd7ad7771d,2,多
1634,fcc9bab3e24ea08d704271c6b2355fc5,1,少
1635,45f3b13e8c56460c0f7934138589d293,1,少
1636,b6880252f350a3b379769ba373ce3794,1,少
1637,75c4ce8c8c4928e025d815aa4e6ab9fd,1,少
1638,3bfb5a0b8ab9c7c15565c1879c7c5dee,1,少
1639,7b8a359729346434868fe179c55f6303,1,少
1640,72b289ee244e480f4dc2f5d78c48d520,1,少
1641,b9599a38ecb79aa9c170648554315722,1,少
1642,2734de3895c21dfcaef37762a588415f,2,多
1643,4e9b82bf2c01646f4b8b12e8c2d841a4,3,多
1644,b29b274c75e4904fe74e2a370a869ae5,1,少
1645,45d738193dc63ad04985217a6e04945f,1,少
1646,e2f14782f2bae01a135a3ab49e457cd1,1,少
1647,429027f30fabfdb8c0edcb410459d87c,1,少
1648,3ba4af451e806dd3e5f4a9b945f5debb,1,少
1649,4aac5df448f6f14acca781a0652e5260,1,少
1650,40db1f3577b20731c5f5ef0140509cd4,1,少
1651,6fee1ddb392696d138d41384bc2b32a0,1,少
1652,34a085d02f615d6e8a087774051adf11,1,少
1653,c3541d8d1aeb8225b314817129479f00,1,少
1654,7d8d7fb73c196b0511a61be42deeffb2,1,少
1655,fc2ca610be63bd816d695d712275f455,2,多
1656,7876c708e07676adf6066988b86bad70,1,少
1657,b9c60679f425e4e61fcc8c65371763c0,1,少
1658,187eb503b35fca2f7c89a47f774a8d79,1,少
1659,1367709efcf5f571a66c4c4790141cf9,1,少
1660,c8dddd058d08098b6b7e68d019e4b2bc,1,少
1661,84ee1de11b76e8ff72f0a9adf2a5cc39,1,少
1662,db8ddf45acacf056d953b7a7eafd7699,1,少
1663,06bf0603f5efc28064431ae253ff35da,1,少
1664,fae9a22b141179306f1cdba39b55aa47,1,少
1665,004ec239b020de791bcb70f65a7a02da,1,少
1666,9ccbb1aed9f2691b478ff649941edc2a,2,多
1667,391a514bd218d79d8895f0db07dd334c,2,多
1668,0128662ae52b66587d2e80511bfd88ee,1,少
1669,a9a3dfbd0b28a89c434629a71e18aaf4,1,少
1670,2018c1561f5300e72beb63219ea1178e,2,多
1671,fbe8bf7dc6688d8a59cb7b4601a6f492,3,多
1672,cb91e734691cc791103687df325e8d9a,1,少
1673,b2b608cbb8a0691c0302f099c54f965c,1,少
1674,1e5cefa2642835aea9607c366f7598f0,2,多
1675,0e605fe27093bce3b88b0fb6babfc988,2,多
1676,85af21280fedfe8a1f7217b762735b51,1,少
1677,cdf11658583dbeeab03a583704f31f14,1,少
1678,c58aab50634ea0a786476be37720b179,1,少
1679,d2f4d4edb031acaff82194e890c61c19,1,少
1680,71d270ad71465cb6f1a197d683fc9423,1,少
1681,ad25befa3b47cd05efe1795d146ebaf2,2,多
1682,dafb8274bccd2cb4f751dc8de8daa16c,1,少
1683,7d3f48d7029072c8552a05e5be8c5529,1,少
1684,36c06cb19e9a375ec1cb1e9678b159c3,1,少
1685,aa7869ed72b487f128c978a7174f56fc,1,少
1686,d5fd6a779ff85d5049f9ec32a817b675,1,少
1687,8bd9432466c2558bbc886ec96265d40c,1,少
1688,1044bd911f17d271b2f3c817e902124b,1,少
1689,46390252334ce8941685515139bda5bb,1,少
1690,41f6b11dcaf4bd500cc1858d325929d0,1,少
1691,069919367e32cc500d75398d603a0a69,2,多
1692,28effe878d50f1a9bd54ba0f43da00db,1,少
1693,f612c1c767998b7cb206a61689df1fea,1,少
1694,6bd7d3158cc4268c2f94bfeff5271318,1,少
1695,9510836a270c15246afb4281a151c3ff,1,少
1696,37b5d03294464709ef23f706bbd7981d,1,少
1697,785f5d4f2c2fb1e1f32eb3c302742811,1,少
1698,064665a5ee222b79a7692f8356059c5f,1,少
1699,0660e762d77e95e10ccbcc63787d0773,1,少
1700,5dd1ee3c30b98ded6d615b18955d73fa,1,少
1701,888870522bd41108c1bb58987bee4b8b,1,少
1702,cdacd2d38020d4759ccac30a7fafc22b,1,少
1703,37ba7ae9160a16a075a6606d5a614912,1,少
1704,5acbe94ac181c7c86477abcde4c6115d,2,多
1705,b012b3554cf0e27d78e9cc86e719f611,2,多
1706,89f67e09ac05f111f80fdaccbf300ee0,2,多
1707,4ec04742ac84c488c8a1f18870b58d67,1,少
1708,06ef91dde3f4e0336822a840adee7975,1,少
1709,994dd2f804580c699e29fc7d75171835,1,少
1710,da1e91ec1b7fc464d95c9a8086f2bac9,1,少
1711,6f2aa03ef5a73f9457f75a51ca00f56a,1,少
1712,23bef7c4fd012d10331d57ce78f7983f,1,少
1713,9adb82cacc28241a9048b8b75a159162,1,少
1714,8886b6a7b15fdb725463731af3b9f732,2,多
1715,fe6b0cad7dc28fe6f03b7ab5f03e881b,1,少
1716,e41e1bbadbc8c5d9757f9b97fc2e4204,1,少
1717,f7b74637825ee1fbff0c335d0017aa47,1,少
1718,c2157d0fe5882befb1b0ebab7f4efed9,1,少
1719,4e0c9af8f7cadd3af9b1a037b61ba0d9,1,少
1720,169b37828e78ecd81b2f3c90e33beb06,1,少
1721,13e898a8eeee4826919b359764b92f1f,1,少
1722,983bea6a20a10b3c880f737f73fd97ba,1,少
1723,be4194339766fa2cd197ef2a949f3ecc,1,少
1724,6a2daa4a09ef84492defc3ebd8457236,1,少
1725,878645cbe62afe994a30e400c355ca5b,1,少
1726,f2a4cc514b509df6e4332beb34ae2125,1,少
1727,0625a261370768434f9d7eaa4b272876,2,多
1728,6b1dc4f8d9ff9254d4c776033063f7a6,2,多
1729,80ede0a3e9936be33577d33a82eaf7f4,1,少
1730,b4a65d876020256f9748e2a2b6047f70,1,少
1731,d4119ea3373efb2ee8e5237456dda2ad,1,少
1732,ef7a71caace758a54c44dc36b632f2a3,1,少
1733,5aa1e17c71e92e1edc04feb5785adbc8,1,少
1734,2d518a3f84223bacbd9525f60c7011d2,1,少
1735,7e69e4e67269eb6baa5e84188ba39109,1,少
1736,4092ed0f0277f9247fd102b675e123f9,1,少
1737,01c4223d20f6070044e9d2ade26a35ff,1,少
1738,deb7f550fb4e10e1acc901787bd8d895,1,少
1739,a3fefe803e8f2f3e04d95354433e2072,1,少
1740,57ed4fa6876e98f72228005acc50949e,1,少
1741,bb59715f9a4ffb95bb7d6830ee729e2d,1,少
1742,74b6c942a2030ea348d847339f8c8e71,1,少
1743,fdc01fa12e11b755924033f44bdaf65f,1,少
1744,e427539f62ac1c10f0741c9eb9355b5f,1,少
1745,715fdceebe470979f3162fa3481c0614,1,少
1746,dcd02201e60adc67b2b6be136e773460,2,多
1747,32a7337dfd8621d7f4673809d020ecec,1,少
1748,23cd050fa1901e6c138830289cf41de5,1,少
1749,88d7f9e47af1564a77a353c6a8495fe1,1,少
1750,10046972249875a390fb360166f611ed,1,少
1751,9aa87152f4feaa4823892067e225752a,1,少
1752,e98a86da09007acbf86b84445c64ae41,1,少
1753,e2005fbb2451ee49b315f11079d324b3,1,少
1754,36780b063a8fa60d5f0c4c2323ac90e3,1,少
1755,9037a43c6d6f0413300982df6c7d7628,1,少
1756,c32f94b999b657188e0e1cfd23a6fa24,1,少
1757,fc01b3ce337e77bf34e12eb4a980a55f,1,少
1758,f414b917590aebacf791ef06283e9dd0,1,少
1759,ea7205aa989a7808dff7de7730bafe00,1,少
1760,af34ceff0caf0aed82d082393313fd2e,1,少
1761,2756431c267090388348b5f0ad095c4e,1,少
1762,cdf989b6b825d86c095ef7184f68fbda,2,多
1763,58826890f63b7f9806b73e972f14a62e,2,多
1764,db28bec0f19ded690c086e32779d1fa7,1,少
1765,f59ab99e3d3a044576ca6249f9fa7de4,1,少
1766,464ff1734411cbcc496b7aee30829a06,1,少
1767,bffded4107cb5ce768ce954665bcbd13,1,少
1768,91295634f13744cd3f24bf091e0ffba4,1,少
1769,7e3a7ae4d9ae32343c7561b6d9812b4d,2,多
1770,25cb2364a6c20b6e419167629518db2d,1,少
1771,a4a4843bfd9e069695a0306b158eea1c,1,少
1772,3b62be9b6c039c8d290445943a3fdbd4,1,少
1773,7b82a4e3ed3db60284c8527dce9d0830,1,少
1774,365bc0796bcfdfa1b557063e965e5149,1,少
1775,b200e2156653b5e74cd75f4615552749,1,少
1776,3d16e64783900055b5f3585c2cefe835,1,少
1777,a077834fa61d516d72a5c7cf4ae1bbcf,1,少
1778,89ce9ed9af0982c62bbc3a68368b79b3,1,少
1779,25fa1025572ec245dda28b444625c9b2,1,少
1780,b153116455992b2e1281f0098c1b1ef0,2,多
1781,479eed0f856f3808ebda9e6e99f9736d,1,少
1782,86e9b1ed3ccab61a80b10e1f2a260816,1,少
1783,bc5be3b6dd065cb69f5fd592d2b60e96,1,少
1784,bf0b54f4fdfe4293ab12de231e3d372b,1,少
1785,26f62b28ecb1e863da81b3d894501d67,1,少
1786,6dec034dd736a45e838a36ae34ba1b54,1,少
1787,cf232b5af3d62e05afd1e527d1907259,1,少
1788,fee0cd75427a73b95bdc3f84cdec0f83,1,少
1789,278d40d8d48abd28d960e4da67be837a,1,少
1790,e5828edcb194f18e94f6c5dbc0ee473c,1,少
1791,7b3c2324c81cac81bc0352745b425bb1,1,少
1792,b6e808dd976202df4cab488b8a54a97d,1,少
1793,e49389af5e2ca5cab64f252a11aeac6b,1,少
1794,f4bc43e1ceafc1ee76225e2ffdd0606b,1,少
1795,3beb2f81464fa41753837ee25e8f80f5,1,少
1796,92c7dd850b4fcc93efb370cdead42140,1,少
1797,49e3b3ec5c094ecb19e735c75d5a2077,1,少
1798,85f1b5d2551a9e540f1cd26d5ccb6b6f,1,少
1799,fe39c3bbb5a402748942874dd9032202,1,少
1800,fbd6db9758147d185253647ad099223f,1,少
1801,67de78a1974c498b4161e72abe2d6e2c,1,少
1802,74c438b269cc506fcbe38292db0cd8f3,1,少
1803,467a7b55b171b6ac448556b5d094668b,1,少
1804,40e0f8c6f333114fe7206a5196cfe7ba,1,少
1805,a6ec45cb1b0e6d736ec87c7c98f955ce,1,少
1806,20d02c217ecd75d07741409b18afbd15,1,少
1807,f4aecd7ba07647e8949f4305c5c80bae,1,少
1808,cb20367516b8dd9a9e1323c5cfa3cc1d,1,少
1809,0648e0450ffd87686f52917c533fec30,2,多
1810,3eb42f134413b3d19a7e21d8fc7c0a87,1,少
1811,cf5048eceaeda27b3876b6a065572f75,1,少
1812,38c1352cfaecf5182aa13c84a360411d,1,少
1813,bd553aa49f60b77dac7eda55bd8eebb3,1,少
1814,497cf73e652743a33cb324e6732358f1,1,少
1815,e8a35336e4a43569648d782d16abd229,1,少
1816,92c20affe5d4f34d87ed6a4d835a7d7a,1,少
1817,74fcd9b5b846f10f0ebdfef23910bf2a,1,少
1818,12d295e1de80deca8c0702b3b671e1af,1,少
1819,a82ef5012e9daa6bd30b612fd8d81927,1,少
1820,f5838cbc8dd3f9a11eeea4d3f62492f5,1,少
1821,952b4251eb00d09f42a3f088aed3a6bb,1,少
1822,18f0b72b397ff2a1ac88aca5b9f34948,1,少
1823,41078f5ff8940370a824ca2701eb7cda,1,少
1824,078417ec436bdf00bc3af30555c4688f,2,多
1825,872adf5d13dcef69a06933115a617157,1,少
1826,fa471f8abbd2dd66f23aeb5d5f75b0e8,1,少
1827,7c05b6c70e91ed3ff53e2f85a830c173,1,少
1828,695ede41ab67af92d17939a252bf86c0,2,多
1829,96583f927284d4d7d7f65f80019ff4b3,1,少
1830,e20ccc6fbc1076623b8cf8e45b8fb34a,1,少
1831,046599d20f4a411bb5b9e5333282fe26,1,少
1832,79c1390d9bb6745b78b6f877a6e3b7ca,1,少
1833,17f69743dede62b75ae0670b77e6cf9d,1,少
1834,5f847020026f8ee3555b369216619028,1,少
1835,d3fe56c36dfca91293701e47b93a5feb,1,少
1836,d3bcd6fa8324185c1d7c42e309f958c1,1,少
1837,e8b64f44f0f6e5ee4247db554bafa0af,1,少
1838,3a020839667c60ad6e718b6a5634ce8b,1,少
1839,a37bc5e143ad2f1573f036dbcdcdb7f5,1,少
1840,8931e4980bb7a4cd2efe730004072787,1,少
1841,0ca4845b5ba3493321dcad41a573f68f,1,少
1842,f15ca75ac2d603358a80b8d4a2aed190,1,少
1843,03cc1790467be8f619b11a81a0b7e6e6,1,少
1844,94b8706a33ba127344370391de3f4103,2,多
1845,7e3a6e8a39f648c05976eb55cee76ab0,1,少
1846,c2e03a5d053544c5d0faf2f9a183f42e,1,少
1847,e76aa2a4200eb6db21914336dd4f75a7,1,少
1848,fe0451693e500a16cb7bf5a75e742a58,1,少
1849,91d664dc673de903806ea6356fdd2401,1,少
1850,7924dfa2ab9dab14fdd06ebc4daf1cac,1,少
1851,e51d27f6afe7e74bb49cdeaa40a768b0,1,少
1852,6c60f1ca59bf94266b2b15bee84c57c6,1,少
1853,8a26d82452e5a0c973344476a65118c2,1,少
1854,a46bf3ca493ff1b8989ce3b6f5959360,1,少
1855,f99221d21085537cdabf5690905d5138,1,少
1856,c12a201db8c79f87362539d8781253b3,1,少
1857,153de006a94c81d51e6cc453520f3dec,1,少
1858,e4400ef80628bcff22a8a51343744258,1,少
1859,287b434c669685837f38301aa964c0de,2,多
1860,d54760697aa6492598d66fa9d5f14cd5,1,少
1861,09b4c63c0bc878f161894c4a489fde15,1,少
1862,dfc052915001b7955ad4edadedc78596,1,少
1863,7d654893036120168be0559921ed36e0,3,多
1864,f276d6d5e323844cd13d4323dd76e7f2,3,多
1865,593f06c1121ba0053babb0129fb6db53,1,少
1866,8f5ad3c7c4a0f6c78e06998d1f9fe765,2,多
1867,0612b13bf6fd2863d99478a382de3e77,2,多
1868,a55e4d371f362c84f755c592f50637e2,2,多
1869,2c530dccbe3bac47ea0d4b5ff97fde94,2,多
1870,f6fee7207074c596832f5d9916651dc2,1,少
1871,4576c0c391623aa82f5721e0caf8b77e,2,多
1872,deed890eeed47dc143013f3394f84d60,3,多
1873,6145de06fc6e2809fb8c52c3e03b7a29,1,少
1874,46b4e57652e2cc7cf1cdd6c890939d58,2,多
1875,00e0b18f6c3d3b902e4e8a6fbce741e4,2,多
1876,dddc9f3a49eab24f18b3f1be00de430c,1,少
1877,10a766d16d370b91a60b99f4a1f1881a,2,多
1878,11375d9e622324704c56dffde78f6a0d,1,少
1879,4e857aa90eaabffbf2b83bc23f573205,2,多
1880,95cd481a40739074464a03486aca2c9a,3,多
1881,80c5a51ad5ca70b8f3790529dc30243d,1,少
1882,33bcbef041af1f471d4c761f59c3f8b3,1,少
1883,e8102691a24100d6511b3e6721f124a3,1,少
1884,8d9f752f70075388530b2f896ae3563f,4,多
1885,6cba731650d057fa7b2970ab05dad761,3,多
1886,9d11bab16bb7ad420d1ef84e3aba7412,7,多
1887,0cbb7a1d9a393626c694c8f87dcbdb21,1,少
1888,6ed00f293606482a9f9799196c2b6b11,1,少
1889,2ac9087c620205e5976654de0ff684c1,1,少
1890,778aa254a2e79e7f6aefc4cf5caae26f,2,多
1891,0a76d142d2bc6e13357a0466ca342399,1,少
1892,b19356a1a7b37dc7e639c1090fecca5e,1,少
1893,ac83f35dd14607963d9f70dfdf2cec2b,2,多
1894,e6fd18037708c5f4403f7b661709929d,2,多
1895,80372b8d396bc42dddfa2a2c2e78a665,1,少
1896,6eb691fa2eecb66804f4960b82fe24e8,1,少
1897,fd5bc388a23247c92b32040cb224bed8,1,少
1898,fc29e02ca87c0379779339439047b6d7,1,少
1899,7ccb1e13cc61b991098f463b8aeceeab,1,少
1900,a0e57ed57459d9333d671d21e79cf88b,1,少
1901,e5636255beddeb5bf772c436d3c4dc1a,2,多
1902,12e7b85de15c575403afbdf7db9df6ae,2,多
1903,aa40ed1bc7e5dda5645eac4ad4cc502d,1,少
1904,af5b0d7051341378ae03b880e7dbf2a5,2,多
1905,15321e823a6ca135e8e4aba70bb5b269,2,多
1906,2d2f387fc78e6e9e0d281b52ddec008e,1,少
1907,4e27abaee951d190df2f98d20ed9716e,1,少
1908,8b9fb7f713ca6f976af7d668b7f3a5c0,2,多
1909,8e0c2d75a7e03c8ec51229d926e26dce,1,少
1910,c0a6efbbc2b05f0f1111d64a6ad620e0,1,少
1911,e0bd03db7ccf417779f2dfcd9d86ce8d,1,少
1912,50ad2171be65481e18491956b78e778f,1,少
1913,9d1e6e575e03e16e83e8dc72100ba397,1,少
1914,385dbcfcdb300b91359a40abea33fbca,1,少
1915,419ad4e193f586d923bd70524073d5e6,1,少
1916,d45cc34b908bd971f0554eb6e0049e9c,4,多
1917,565b203508a2061ccdcf98af98f3b0ef,1,少
1918,48eff76dc30d6fa9e72d1173b1ba75aa,1,少
1919,8c4c9619d34b2e7bc318a0d576fbfa39,1,少
1920,b201441b79dd06cbe81eaa9f3e049a1f,1,少
1921,1353541fa640fee880fd95cb9a208284,2,多
1922,fed22ed31c887a5395308aacd3339007,1,少
1923,632fcd40a245ee3a3edb34240815c536,1,少
1924,7de31d4d96ae582d0f76d31067d1d2ee,2,多
1925,af236c4f550e0786dda31200d19c43be,1,少
1926,58ef005a16e3d0a547058b1563023d73,1,少
1927,e33c3748dc91f0d1288e3dce2b167f22,3,多
1928,7702d7a5617764ce4d5c77b3e6d30eff,1,少
1929,89190a0e4f18bd81c10971569b82deb0,1,少
1930,fbef0c0f98fc108ef2b10801cac8f8d0,1,少
1931,573f5f1d1cffb6f4c9d610688535efb1,3,多
1932,ea904dd7d492af8a6434fea1948de3b6,1,少
1933,2c85cfac8419f96e3569dbf8ccb169ed,1,少
1934,9b751850f8bf00df0e11bd753c9c2db7,1,少
1935,912705c30bd73f0ac58fa8a40f9a6771,1,少
1936,1770ae251a4628b4afe1da30e107fb9a,1,少
1937,c9dafaae83eb10110fd346d009b8e280,1,少
1938,b71d6f3afc6d410565a59a8eab76a16c,1,少
1939,e04cb3de9c81c7625a69a8d186067811,2,多
1940,de9875b7c2baed0c7c79740fb365ccf1,3,多
1941,ff0cbacc005816ed67f314edd227d467,2,多
1942,94817b22222304a96ab32ba29d765858,1,少
1943,377b1b3c78e86375433a377d278a6db8,1,少
1944,c219e31404b0d2be47055e2740cae17b,2,多
1945,585ba2cd907e1468428894f7a227a2c6,1,少
1946,40c7a058abaa17587bcea9abda419b5a,1,少
1947,ed9d864d50d34e9f04a7b4d2d10b5cf6,2,多
1948,38f1dfd3e5d521830b6b4e4a2b3eb119,1,少
1949,f71d9da19eff76af8040ad99cbeab292,1,少
1950,2feaa604a66baa71166c6af2de277e4e,1,少
1951,43e8bd8174e9bee930e122dbdbe29d94,2,多
1952,e620ab1d3acab2e8711aeaf35d187e76,2,多
1953,c3b0143e67ecdc1aa947b645486eb98f,1,少
1954,b674976ffbbc779cfc12ce696d4a23fd,1,少
1955,67acbf7ae6fce098054176bfbb15f4d1,2,多
1956,b883eebe9e9dce68dd8be4d4345110b8,2,多
1957,49e0fc8cc2daf54b337eff4b0b4db099,1,少
1958,bd5b55e638db6db3357565f00fbb62ca,3,多
1959,f8ddce7880a1823dcaa2f265f713ee12,2,多
1960,276da459b7c3576547d89de60e9c3c63,1,少
