,entname,bidnum,bidnumlabel
1289,343b844af2b6ee026cd05cdb48467388,2,中标次数少
1290,284fa5768e6e4227874314f18b875c79,10,中标次数中等
1291,f184acc3698fb626b4396f3b88b51122,7,中标次数中等
1292,2fb16d07eb0a1a93047a9e59399012ed,3,中标次数少
1293,20f7554b4f89673f6ccde69ad2f2ce43,5,中标次数中等
1294,aae44464166f8b2476dfa24fd5b4bb22,1,中标次数少
1295,780f8e1e71fa158919095d93f43d8ba7,1,中标次数少
1296,143b33f776d9d26f26ccb0a5d188ca57,1,中标次数少
1297,1792d13c3c421238a1ce6ceac2a8e7b7,1,中标次数少
1298,1ae4bfdc2885e9241a35e59c4262a7af,1,中标次数少
1299,5611d792f6feeccc7daf51c3f8358a1e,2,中标次数少
1300,8dab7d3284b1feba267d58af47f73a10,4,中标次数少
1301,de1321d0125479a179b474f7998d3411,3,中标次数少
1302,c9e857ac765fe579ec16a6285d4f4126,1,中标次数少
1303,0b64286dae3267fc3d4f2e50a46dd611,6,中标次数中等
1304,2c5d779c6329bc247b52eee1dc4e19fd,1,中标次数少
1305,eda82705cde7e4a0bc0d2ff70f3f2ec5,6,中标次数中等
1306,e045924d37c7b00ebed731afa93cbee4,4,中标次数少
1307,5c60ae2482e17ec126a78412e7982724,1,中标次数少
1308,65232685ec489e016fffc93dfba4ce05,1,中标次数少
1309,1e1fd286ce5e239c348eb56ea63fbe93,1,中标次数少
1310,bb7f118214778b4195ff70d87de0064f,4,中标次数少
1311,95267cac2035dae9ad1adac669b0532c,2,中标次数少
1312,2e4b40c6710e103e370d5a0f6b10c78c,3,中标次数少
1313,86cac33d60c159e6095004373afa5563,1,中标次数少
1314,7d8c8ef691baa1aeec4822157f3ff978,5,中标次数中等
1315,57a20115de039315028031ea03443888,1,中标次数少
1316,6cf3c52eb585d4885e9afea22d644756,11,中标次数中等
1317,755059f538f15cb4d523179dab2170fb,11,中标次数中等
1318,1904f6fecf58ab091332486f78af40ce,1,中标次数少
1319,0d3d6d919e97af560764befccb06c9e1,29,中标次数多
1320,d76f74ec81ef735cd18683437c66739e,3,中标次数少
1321,e704cbc910c7471a0b909a7b04b7cd2c,1,中标次数少
1322,02a22f191a591e5e0217c7409adf65c8,7,中标次数中等
1323,2e0f69a4187a3adbcc7518cb433606ca,1,中标次数少
1324,130c60dfa7fbf3125bc9e7751a8be944,2,中标次数少
1325,5138291dc8a0a84866604c126663269a,2,中标次数少
1326,c8ec6c158ddef413d2fd1e769fa424fc,2,中标次数少
1327,72afd4a927ad9896db7b5fdd52002754,2,中标次数少
1328,5d315c0e7af71ca55d18009c995b9d67,1,中标次数少
1329,edf2752b8ac0bc874e2daa454e841aac,1,中标次数少
1330,bda6bbe2eaf494e2951c342099238f49,3,中标次数少
1331,ac851731a3bb7d0faeae728671ab1a96,1,中标次数少
1332,d12376c36e9820105dafb7bc9e2e1f5f,15,中标次数中等
1333,c1931c658f4794c3a13e07146a267937,9,中标次数中等
1334,e215dad8a50b20ab74444fdd822e8cab,3,中标次数少
1335,f4c8ee6f856f43e7fc5b5804314cf893,1,中标次数少
1336,7e1e72f0baba0ad0164760f4df3e5a7f,8,中标次数中等
1337,67fc50d16e591e9e05a0701cdac7b039,2,中标次数少
1338,bdc24fbe9c0a54b1e645fd8bd0694cc2,1,中标次数少
1339,fd112b6ce181d7c40b1df6873f42d339,1,中标次数少
1340,375d82741070d6b3e2be1eab4bc24423,5,中标次数中等
1341,fb7beb0510863ea84a90b0ba0f2ead93,4,中标次数少
1342,9df8e4e71c5c9a585d9304af24f011ca,2,中标次数少
1343,b2d5f37824d312ce90d8cab2858637da,12,中标次数中等
1344,387352f42a6386afc743125884606500,3,中标次数少
1345,cb9b9718728bcbe61c9bec0eed4641b3,1,中标次数少
1346,65d2c38529f173f4f4e430f7d44466ec,1,中标次数少
1347,0cb13f9d7943567d27cce7efbceab179,2,中标次数少
1348,5d774d63e7146225c0cbf2f9ddc5e108,1,中标次数少
1349,2c6ddda81a91890bf7531a6a350d5fbc,3,中标次数少
1350,a7742f66430c963cadcb089cf898b412,1,中标次数少
1351,a0b1a71a37081d6bee44f94065617926,2,中标次数少
1352,2a845ece47de27e3e981354a68a627a5,15,中标次数中等
1353,a7f387cc85d7f7b5490eaa394ca6b1b3,2,中标次数少
1354,40522a0e7940f607bea51ba941cd5bc9,1,中标次数少
1355,cf6aa0368b216cbaf61a82f153857d49,6,中标次数中等
1356,7d49a1c8964fb3d498f44f8d45211780,6,中标次数中等
1357,dae152b6a275f0f7bc7dca5940da94b9,1,中标次数少
1358,5c4ae34168abf5dd10a0e8f892cf6ff4,2,中标次数少
1359,d0c440f87b48a5f1157ebe470f24b59d,1,中标次数少
1360,74069277da683e01c6579c1aa6228609,2,中标次数少
1361,ceae04b27ca5dc9270beded43ddd0297,1,中标次数少
1362,49527be3dc3466f6621c1a3fe1a16021,14,中标次数中等
1363,cabcd5866aa36ca43d85dd6ce0e09245,1,中标次数少
1364,3fdb189cc9faa4d7c4ed1f886866392d,1,中标次数少
1365,2f8a6fc3d27f70ae9fe0643a3483a18b,2,中标次数少
1366,612b7d7b35cf70f92106ad10ad6bd2a3,3,中标次数少
1367,d443a61e4466889276df800b9a981eb1,1,中标次数少
1368,37dff31d4c5464b8313438976f805a18,2,中标次数少
1369,562cbbae810ea4aae746ae09787f9156,1,中标次数少
1370,bf732f3e9c9c7ada72f9079637ae0158,1,中标次数少
1371,3cab3fefe591b5567e2192992f4fed24,1,中标次数少
1372,ac1214ea05b99216f99966ef530da369,1,中标次数少
1373,c455f6d9e76e0abf084c25cb533980ac,1,中标次数少
1374,13efbfd764273ebd19a6bda01de0bb6a,1,中标次数少
1375,91c31ce6cc706c5a7299069cebf97458,1,中标次数少
1376,403c20a00238aa2bd34030af1abe1a36,1,中标次数少
1377,686293ddd36d029ef36da98811bc67ab,1,中标次数少
1378,f4adb1ff1b5284877ff1198211db32e6,1,中标次数少
1379,90a2a42ca32437d5e903615afb5c5285,12,中标次数中等
1380,302994f9e89d4b8e5a0f647b3c4b679f,19,中标次数多
1381,b3d179a987f44cc981d677559da5aa6a,6,中标次数中等
1382,ad980d5790e0ee7d8a5211f91856a9b6,3,中标次数少
1383,26c43f624581305326043d7174784e4f,11,中标次数中等
1384,e2bad9b4fecb3ffbdc0e2de2bc377e99,1,中标次数少
1385,87dd1a876959fdb9859b555aba6d78e1,1,中标次数少
1386,5fbf9173cb8ff95e75b6dbf8563936a2,3,中标次数少
1387,278296f709f3682109d04c68c250b4c0,2,中标次数少
1388,cfdc67bf8a906320b06e0b6328d8cf8f,2,中标次数少
1389,2d839d9ec70e73f16ef1470df04ac108,1,中标次数少
1390,e0fd3bec928421d5360477d60ab69a3e,1,中标次数少
1391,14ac26d7298f5fbe856f4f7cf8f1b59e,1,中标次数少
1392,924ff21fc37f4ad9635de189ea2e9dca,1,中标次数少
1393,559b7529bbd3c8b5e8c4737bf67768f0,3,中标次数少
1394,9e478d70a1ad684c48ba506cdff2c7c4,1,中标次数少
1395,8a3015068282df28856f5dec53582603,3,中标次数少
1396,c5de1076f353fee8a4e3557b693beebf,2,中标次数少
1397,238ae57936537a6266bb3fae1b9385d0,2,中标次数少
1398,3844244522bc6657940bc730e383927e,2,中标次数少
1399,855dcd01a80909251a1d7e3fef0d1be3,2,中标次数少
1400,7b489e841d2da7ee0732f8d8d69e8ecc,1,中标次数少
1401,591db812fe5566b52c3344e199622481,1,中标次数少
1402,af11da396f2b4710fb6349ffe4651e74,1,中标次数少
1403,581f4f913e85dac7a44fe8d348f9bee4,2,中标次数少
1404,041cdea5315c2c3e65cae1a2724d2e66,1,中标次数少
1405,4ad3a2dbae57938f8317fdbebe497738,1,中标次数少
1406,45d977e6f09c298cc3be5fae797bff5b,1,中标次数少
1407,99785e4ea3b72047bf3203e05157ff3f,8,中标次数中等
1408,9dfced38f7ba7cd4c8e0fb2ca22efae2,8,中标次数中等
1409,fa9c32890d30fd0f94a5fd5f89ede681,1,中标次数少
1410,d2ac90924e938b55e4a86606ff39aeea,1,中标次数少
1411,6926a16c3c42d478db31c3762f5a06f9,1,中标次数少
1412,dc994b4d6928a2dcf17b82b7c3031926,1,中标次数少
1413,e2cea7449d51391e79395d7a03b32c32,1,中标次数少
1414,98be094b827a38833806308051888211,18,中标次数多
1415,0690f8893833d2dd3859c6595be3ba54,1,中标次数少
1416,2594dac4be04a240e3279681060fd0e5,4,中标次数少
1417,b01f4b8cef07a50adefcb0ec09314ee0,2,中标次数少
1418,c3821c0ac63f917144a5e6d9ffcb9cd7,1,中标次数少
1419,d10b5b7d337ad9e76318b4b29c8d3a33,4,中标次数少
1420,45615b5cf32943a3a56df8577d749e09,1,中标次数少
1421,e7f857c262457909c9572d2e1655a88a,1,中标次数少
1422,c190b971a9a2b52c0f1d0f20a7fe3f02,4,中标次数少
1423,f285661027ade1e8062521016a81bcd4,6,中标次数中等
1424,0e3feab9d88783647269132cba3a9f11,6,中标次数中等
1425,d53e469fe59e48349ed65eff469b6d96,2,中标次数少
1426,8bda4a6a7379cf10d84494627c0b0558,4,中标次数少
1427,2658da5bbb3de55f44e346ca21c5b352,1,中标次数少
1428,71725d318d185ae281c14a08fb38eb49,2,中标次数少
1429,152bb0a9d5e9140d5e18e0e4d8338418,2,中标次数少
1430,021a51be06c945842eecd79f65d1a48c,1,中标次数少
1431,0bb42dc71d2b6c32a330c62a3998935a,7,中标次数中等
1432,1d2e9764c7d5ca9d1f358d882500929a,1,中标次数少
1433,e3aa4cec8bdd69dc9e6bdd70b4d4bfdc,2,中标次数少
1434,0d3b553338085c7d4cc04d29e78b1f75,2,中标次数少
1435,8631df76cf37b6000eca0ad73be0417d,2,中标次数少
1436,7938a4c607cc011dbd9f572231af6274,1,中标次数少
1437,c8fa8f7735c4c627f7f936b0e91a0e0d,2,中标次数少
1438,9bfd1411a696e699fb116a8d58757b06,2,中标次数少
1439,d44ba696359825605613119cdcc0b2c7,1,中标次数少
1440,d9e307b2d6ed877d37dcd6e52a0cff20,1,中标次数少
1441,c5d417b374b75d68991fdc1a53323b52,1,中标次数少
1442,cfff7ab0253ed0e83168a9f36fc2e5d9,1,中标次数少
1443,932e09db39d4567544fa3d7295befab8,2,中标次数少
1444,4d6d494db3714d716b54af99b6d276c1,1,中标次数少
1445,03c93acc40135ca5fac074a078a85986,20,中标次数多
1446,30812948dc328d236598fdc04ea4fbe2,1,中标次数少
1447,8dca23b668be0b462abee90704d7878f,16,中标次数中等
1448,f03a11467e9dac5209b6daf9b5d2a32d,1,中标次数少
1449,9d5e91f0826e75e47d84f648bf30ea97,4,中标次数少
1450,9a20afb50315a9409c70ae52bd450bfa,1,中标次数少
1451,e6acf3d2a517515eb2a2191db93ed392,6,中标次数中等
1452,15c14dd7951570b6954c11053c3af0c2,1,中标次数少
1453,30a53f4755f4ab3f18e3ed4ff76b108e,1,中标次数少
1454,1e6430d0ecdae002f1a79f550823af4f,7,中标次数中等
1455,0ed81ac79936b8a30421e3a50c3b23fa,7,中标次数中等
1456,b92de2c1264b7cacfbf9bb17bdba5bcd,2,中标次数少
1457,072e4b64bc0c851cd3dd8a26cc233fd4,2,中标次数少
1458,dca01d3d4ad069b6b80812ca7db85a95,1,中标次数少
1459,5fae3b46b1235973da53563cb6a150f4,1,中标次数少
1460,1696f88d7850170478a8967c9d630d20,2,中标次数少
1461,01832ee4872fe422af2001e8c8705209,1,中标次数少
1462,eec087c9951c0b80bff88ad1492aad04,2,中标次数少
1463,88cad03e5391f728c6c55602d94dbc8f,3,中标次数少
1464,6714d3d36562baa62217436ad9270743,2,中标次数少
1465,77082776bcc180cf13aee0af20815e31,7,中标次数中等
1466,9e182eae87fd1c99d0a2febb7762f795,1,中标次数少
1467,cf37204f9cd54cd8a4dfa79298615e7b,3,中标次数少
1468,8f2243ad674192bfa67669de5a981371,2,中标次数少
1469,ec6deb269861ce30d5fdf093ccbb987a,1,中标次数少
1470,5efa81ce8967f7937bf14738842adbfc,1,中标次数少
1471,5f37b5a45e1d3e010809906ede3ef552,1,中标次数少
1472,60ca0734a28a5c928ff93eb8f9ce1d10,1,中标次数少
1473,7259fdceecd9e2111be45ba02877ecd7,12,中标次数中等
1474,e254a02de987970b7699e66d789da107,1,中标次数少
1475,b7b8fe465397942f9b505a60f2d19633,1,中标次数少
1476,f6ebb8c1e9fa10002889aeb456f4d6f9,1,中标次数少
1477,6a3b3c18076e3591757a78076002e90c,11,中标次数中等
1478,c819f44a3fe92edd334ce1accb23b321,1,中标次数少
1479,3fa7418a70dada3677db4a55ae29f5fe,3,中标次数少
1480,c406a8e8e317c5a7876b1a136e0bd32c,1,中标次数少
1481,4b94d7af0a9982211ccc259f03af648c,2,中标次数少
1482,0f8a6a88f4b06e8dadf49588c048053c,10,中标次数中等
1483,e8e9d8eca647f4422dcafdb7c37b798b,2,中标次数少
1484,c38f01438af3a6836475fca2c2a73674,2,中标次数少
1485,b6e1d21a219936c293a79d97e7f0f63b,43,中标次数多
1486,3b82802ef368d6db948a993bf1acc77a,1,中标次数少
1487,7fcdb889987290926c81d4e956da704c,1,中标次数少
1488,b376cc82f8254574833210a58f8d9d1b,1,中标次数少
1489,522f88e2960754e03b14fcc95a37f486,1,中标次数少
1490,80683e035670a640a89b8ef2f6ce4f33,1,中标次数少
